"country","year","worldbank_code","yrcurnt_corrected","elect_dummy","version","years_since_original","component","revision_cause","revision","cum_revision","iso2c","finstress_mean","endog_electionHW","endog_predHW","endog_3","general_gov_deficit","central_gov_debt"
"Cyprus",2006,"CYP",2,0,"2009-04-01",3,"deficit","due to revision of deficit/surplus or debt",0,0.3,"CY",0.435152037359309,0,1,2,-1,156.209502013296
"Cyprus",2006,"CYP",2,0,"2009-10-01",3,"deficit","due to revision of deficit/surplus or debt",0,0.3,"CY",0.435152037359309,0,1,2,-1,156.209502013296
"Cyprus",2006,"CYP",2,0,"2009-10-01",3,"debt","due to revision of deficit/surplus or debt",0,0.2,"CY",0.435152037359309,0,1,2,-1,156.209502013296
"Cyprus",2007,"CYP",1,0,"2007-10-01",0,"deficit","due to revision of deficit/surplus or debt",0.2,0.2,"CY",0.299512994610138,0,0,3,3.2,88.6472893157752
"Cyprus",2007,"CYP",1,0,"2007-10-01",0,"debt","due to revision of deficit/surplus or debt",0,0,"CY",0.299512994610138,0,0,3,3.2,88.6472893157752
"Cyprus",2007,"CYP",1,0,"2008-04-01",1,"deficit","due to revision of deficit/surplus or debt",0,0.2,"CY",0.299512994610138,0,0,3,3.2,88.6472893157752
"Cyprus",2007,"CYP",1,0,"2008-04-01",1,"debt","due to revision of deficit/surplus or debt",0.1,0.1,"CY",0.299512994610138,0,0,3,3.2,88.6472893157752
"Cyprus",2007,"CYP",1,0,"2008-10-01",1,"debt","due to revision of deficit/surplus or debt",0,0.1,"CY",0.299512994610138,0,0,3,3.2,88.6472893157752
"Cyprus",2007,"CYP",1,0,"2008-10-01",1,"deficit","due to revision of deficit/surplus or debt",0,0.2,"CY",0.299512994610138,0,0,3,3.2,88.6472893157752
"Cyprus",2007,"CYP",1,0,"2009-04-01",2,"deficit","due to revision of deficit/surplus or debt",0,0.2,"CY",0.299512994610138,0,0,3,3.2,88.6472893157752
"Cyprus",2007,"CYP",1,0,"2009-04-01",2,"debt","due to revision of deficit/surplus or debt",0,0.1,"CY",0.299512994610138,0,0,3,3.2,88.6472893157752
"Cyprus",2007,"CYP",1,0,"2009-10-01",2,"deficit","due to revision of deficit/surplus or debt",0,0.2,"CY",0.299512994610138,0,0,3,3.2,88.6472893157752
"Cyprus",2007,"CYP",1,0,"2009-10-01",2,"debt","due to revision of deficit/surplus or debt",0,0.1,"CY",0.299512994610138,0,0,3,3.2,88.6472893157752
"Cyprus",2007,"CYP",1,0,"2010-04-01",3,"debt","due to revision of deficit/surplus or debt",0,0.1,"CY",0.299512994610138,0,0,3,3.2,88.6472893157752
"Cyprus",2007,"CYP",1,0,"2010-04-01",3,"deficit","due to revision of deficit/surplus or debt",0,0.2,"CY",0.299512994610138,0,0,3,3.2,88.6472893157752
"Cyprus",2007,"CYP",1,0,"2010-10-01",3,"debt","due to revision of deficit/surplus or debt",0.3,0.4,"CY",0.299512994610138,0,0,3,3.2,88.6472893157752
"Cyprus",2007,"CYP",1,0,"2010-10-01",3,"deficit","due to revision of deficit/surplus or debt",0.1,0.3,"CY",0.299512994610138,0,0,3,3.2,88.6472893157752
"Cyprus",2008,"CYP",0,1,"2008-10-01",0,"debt","due to revision of deficit/surplus or debt",0.1,0.1,"CY",0.439350955529717,0,0,3,0.9,132.809464538648
"Cyprus",2008,"CYP",0,1,"2008-10-01",0,"deficit","due to revision of deficit/surplus or debt",0,0,"CY",0.439350955529717,0,0,3,0.9,132.809464538648
"Cyprus",2008,"CYP",0,1,"2009-04-01",1,"deficit","due to revision of deficit/surplus or debt",0,0,"CY",0.439350955529717,0,0,3,0.9,132.809464538648
"Cyprus",2008,"CYP",0,1,"2009-04-01",1,"debt","due to revision of deficit/surplus or debt",0,0.1,"CY",0.439350955529717,0,0,3,0.9,132.809464538648
"Cyprus",2008,"CYP",0,1,"2009-10-01",1,"deficit","due to revision of deficit/surplus or debt",0,0,"CY",0.439350955529717,0,0,3,0.9,132.809464538648
"Cyprus",2008,"CYP",0,1,"2009-10-01",1,"debt","due to revision of deficit/surplus or debt",0,0.1,"CY",0.439350955529717,0,0,3,0.9,132.809464538648
"Cyprus",2008,"CYP",0,1,"2010-04-01",2,"debt","due to revision of deficit/surplus or debt",0,0.1,"CY",0.439350955529717,0,0,3,0.9,132.809464538648
"Cyprus",2008,"CYP",0,1,"2010-04-01",2,"deficit","due to revision of deficit/surplus or debt",0,0,"CY",0.439350955529717,0,0,3,0.9,132.809464538648
"Cyprus",2008,"CYP",0,1,"2010-10-01",2,"debt","due to revision of deficit/surplus or debt",0.2,0.3,"CY",0.439350955529717,0,0,3,0.9,132.809464538648
"Cyprus",2008,"CYP",0,1,"2010-10-01",2,"deficit","due to revision of deficit/surplus or debt",0,0,"CY",0.439350955529717,0,0,3,0.9,132.809464538648
"Cyprus",2008,"CYP",0,1,"2011-04-01",3,"debt","due to revision of deficit/surplus or debt",0,0.3,"CY",0.439350955529717,0,0,3,0.9,132.809464538648
"Cyprus",2008,"CYP",0,1,"2011-04-01",3,"deficit","due to revision of deficit/surplus or debt",0,0,"CY",0.439350955529717,0,0,3,0.9,132.809464538648
"Cyprus",2008,"CYP",0,1,"2011-10-01",3,"debt","due to revision of deficit/surplus or debt",0,0.3,"CY",0.439350955529717,0,0,3,0.9,132.809464538648
"Cyprus",2008,"CYP",0,1,"2011-10-01",3,"deficit","due to revision of deficit/surplus or debt",0,0,"CY",0.439350955529717,0,0,3,0.9,132.809464538648
"Cyprus",2009,"CYP",4,0,"2009-10-01",0,"deficit","due to revision of deficit/surplus or debt",0.1,0.1,"CY",0.442694257558158,0,0,3,-5.5,89.7445820853557
"Cyprus",2009,"CYP",4,0,"2009-10-01",0,"debt","due to revision of deficit/surplus or debt",1.8,1.8,"CY",0.442694257558158,0,0,3,-5.5,89.7445820853557
"Cyprus",2009,"CYP",4,0,"2010-04-01",1,"deficit","due to revision of deficit/surplus or debt",0,0.1,"CY",0.442694257558158,0,0,3,-5.5,89.7445820853557
"Cyprus",2009,"CYP",4,0,"2010-04-01",1,"debt","due to revision of deficit/surplus or debt",0,1.8,"CY",0.442694257558158,0,0,3,-5.5,89.7445820853557
"Cyprus",2009,"CYP",4,0,"2010-10-01",1,"debt","due to revision of deficit/surplus or debt",0.2,2,"CY",0.442694257558158,0,0,3,-5.5,89.7445820853557
"Cyprus",2009,"CYP",4,0,"2010-10-01",1,"deficit","due to revision of deficit/surplus or debt",-0.1,0,"CY",0.442694257558158,0,0,3,-5.5,89.7445820853557
"Cyprus",2009,"CYP",4,0,"2011-04-01",2,"deficit","due to revision of deficit/surplus or debt",0,0,"CY",0.442694257558158,0,0,3,-5.5,89.7445820853557
"Cyprus",2009,"CYP",4,0,"2011-04-01",2,"debt","due to revision of deficit/surplus or debt",0,2,"CY",0.442694257558158,0,0,3,-5.5,89.7445820853557
"Cyprus",2009,"CYP",4,0,"2011-10-01",2,"debt","due to revision of deficit/surplus or debt",0,2,"CY",0.442694257558158,0,0,3,-5.5,89.7445820853557
"Cyprus",2009,"CYP",4,0,"2011-10-01",2,"deficit","due to revision of deficit/surplus or debt",0,0,"CY",0.442694257558158,0,0,3,-5.5,89.7445820853557
"Cyprus",2009,"CYP",4,0,"2012-04-01",3,"debt","due to revision of deficit/surplus or debt",0,2,"CY",0.442694257558158,0,0,3,-5.5,89.7445820853557
"Cyprus",2009,"CYP",4,0,"2012-04-01",3,"deficit","due to revision of deficit/surplus or debt",0,0,"CY",0.442694257558158,0,0,3,-5.5,89.7445820853557
"Cyprus",2009,"CYP",4,0,"2012-10-01",3,"deficit","due to revision of deficit/surplus or debt",0,0,"CY",0.442694257558158,0,0,3,-5.5,89.7445820853557
"Cyprus",2009,"CYP",4,0,"2012-10-01",3,"debt","due to revision of deficit/surplus or debt",0,2,"CY",0.442694257558158,0,0,3,-5.5,89.7445820853557
"Cyprus",2010,"CYP",3,0,"2010-10-01",0,"debt","due to revision of deficit/surplus or debt",0.2,0.2,"CY",0.524174842724811,0,0,3,-4.8,93.8392503989416
"Cyprus",2010,"CYP",3,0,"2010-10-01",0,"deficit","due to revision of deficit/surplus or debt",0,0,"CY",0.524174842724811,0,0,3,-4.8,93.8392503989416
"Cyprus",2010,"CYP",3,0,"2011-04-01",1,"deficit","due to revision of deficit/surplus or debt",0,0,"CY",0.524174842724811,0,0,3,-4.8,93.8392503989416
"Cyprus",2010,"CYP",3,0,"2011-04-01",1,"debt","due to revision of deficit/surplus or debt",0,0.2,"CY",0.524174842724811,0,0,3,-4.8,93.8392503989416
"Cyprus",2010,"CYP",3,0,"2011-10-01",1,"debt","due to revision of deficit/surplus or debt",0.1,0.3,"CY",0.524174842724811,0,0,3,-4.8,93.8392503989416
"Cyprus",2010,"CYP",3,0,"2011-10-01",1,"deficit","due to revision of deficit/surplus or debt",0,0,"CY",0.524174842724811,0,0,3,-4.8,93.8392503989416
"Cyprus",2010,"CYP",3,0,"2012-04-01",2,"debt","due to revision of deficit/surplus or debt",0,0.3,"CY",0.524174842724811,0,0,3,-4.8,93.8392503989416
"Cyprus",2010,"CYP",3,0,"2012-04-01",2,"deficit","due to revision of deficit/surplus or debt",0,0,"CY",0.524174842724811,0,0,3,-4.8,93.8392503989416
"Cyprus",2010,"CYP",3,0,"2012-10-01",2,"debt","due to revision of deficit/surplus or debt",0,0.3,"CY",0.524174842724811,0,0,3,-4.8,93.8392503989416
"Cyprus",2010,"CYP",3,0,"2012-10-01",2,"deficit","due to revision of deficit/surplus or debt",0,0,"CY",0.524174842724811,0,0,3,-4.8,93.8392503989416
"Cyprus",2010,"CYP",3,0,"2013-04-01",3,"deficit","due to revision of deficit/surplus or debt",0,0,"CY",0.524174842724811,0,0,3,-4.8,93.8392503989416
"Cyprus",2010,"CYP",3,0,"2013-04-01",3,"debt","due to revision of deficit/surplus or debt",0,0.3,"CY",0.524174842724811,0,0,3,-4.8,93.8392503989416
"Cyprus",2010,"CYP",3,0,"2013-10-01",3,"debt","due to revision of deficit/surplus or debt",0.5,0.8,"CY",0.524174842724811,0,0,3,-4.8,93.8392503989416
"Cyprus",2010,"CYP",3,0,"2013-10-01",3,"deficit","due to revision of deficit/surplus or debt",0,0,"CY",0.524174842724811,0,0,3,-4.8,93.8392503989416
"Cyprus",2011,"CYP",2,0,"2011-10-01",0,"deficit","due to revision of deficit/surplus or debt",-0.1,-0.1,"CY",0.511004374315996,NA,NA,NA,-5.7,104.199727609646
"Cyprus",2011,"CYP",2,0,"2011-10-01",0,"debt","due to revision of deficit/surplus or debt",0.3,0.3,"CY",0.511004374315996,NA,NA,NA,-5.7,104.199727609646
"Cyprus",2011,"CYP",2,0,"2012-04-01",1,"debt","due to revision of deficit/surplus or debt",0,0.3,"CY",0.511004374315996,NA,NA,NA,-5.7,104.199727609646
"Cyprus",2011,"CYP",2,0,"2012-04-01",1,"deficit","due to revision of deficit/surplus or debt",0,-0.1,"CY",0.511004374315996,NA,NA,NA,-5.7,104.199727609646
"Cyprus",2011,"CYP",2,0,"2012-10-01",1,"debt","due to revision of deficit/surplus or debt",0,0.3,"CY",0.511004374315996,NA,NA,NA,-5.7,104.199727609646
"Cyprus",2011,"CYP",2,0,"2012-10-01",1,"deficit","due to revision of deficit/surplus or debt",0,-0.1,"CY",0.511004374315996,NA,NA,NA,-5.7,104.199727609646
"Cyprus",2011,"CYP",2,0,"2013-04-01",2,"deficit","due to revision of deficit/surplus or debt",0,-0.1,"CY",0.511004374315996,NA,NA,NA,-5.7,104.199727609646
"Cyprus",2011,"CYP",2,0,"2013-04-01",2,"debt","due to revision of deficit/surplus or debt",0,0.3,"CY",0.511004374315996,NA,NA,NA,-5.7,104.199727609646
"Cyprus",2011,"CYP",2,0,"2013-10-01",2,"deficit","due to revision of deficit/surplus or debt",0.1,0,"CY",0.511004374315996,NA,NA,NA,-5.7,104.199727609646
"Cyprus",2011,"CYP",2,0,"2013-10-01",2,"debt","due to revision of deficit/surplus or debt",0.5,0.8,"CY",0.511004374315996,NA,NA,NA,-5.7,104.199727609646
"Cyprus",2011,"CYP",2,0,"2014-04-01",3,"deficit","due to revision of deficit/surplus or debt",0,0,"CY",0.511004374315996,NA,NA,NA,-5.7,104.199727609646
"Cyprus",2011,"CYP",2,0,"2014-04-01",3,"debt","due to revision of deficit/surplus or debt",0,0.8,"CY",0.511004374315996,NA,NA,NA,-5.7,104.199727609646
"Czech Republic",2003,"CZE",3,0,"2006-04-01",3,"debt","due to revision of deficit/surplus or debt",0,0,"CZ",0.435885369902916,0,0,3,-6.4,17.5304328951939
"Czech Republic",2003,"CZE",3,0,"2006-04-01",3,"deficit","due to revision of deficit/surplus or debt",0,0,"CZ",0.435885369902916,0,0,3,-6.4,17.5304328951939
"Czech Republic",2003,"CZE",3,0,"2006-10-01",3,"debt","due to revision of deficit/surplus or debt",0,0,"CZ",0.435885369902916,0,0,3,-6.4,17.5304328951939
"Czech Republic",2003,"CZE",3,0,"2006-10-01",3,"deficit","due to revision of deficit/surplus or debt",0,0,"CZ",0.435885369902916,0,0,3,-6.4,17.5304328951939
"Czech Republic",2004,"CZE",2,0,"2006-04-01",2,"debt","due to revision of deficit/surplus or debt",0,0,"CZ",0.53034542995103,0,0,3,-2.7,19.2633909590994
"Czech Republic",2004,"CZE",2,0,"2006-04-01",2,"deficit","due to revision of deficit/surplus or debt",0,0,"CZ",0.53034542995103,0,0,3,-2.7,19.2633909590994
"Czech Republic",2004,"CZE",2,0,"2006-10-01",2,"debt","due to revision of deficit/surplus or debt",0,0,"CZ",0.53034542995103,0,0,3,-2.7,19.2633909590994
"Czech Republic",2004,"CZE",2,0,"2006-10-01",2,"deficit","due to revision of deficit/surplus or debt",-0.1,-0.1,"CZ",0.53034542995103,0,0,3,-2.7,19.2633909590994
"Czech Republic",2004,"CZE",2,0,"2007-04-01",3,"deficit","due to revision of deficit/surplus or debt",0,-0.1,"CZ",0.53034542995103,0,0,3,-2.7,19.2633909590994
"Czech Republic",2004,"CZE",2,0,"2007-04-01",3,"debt","due to revision of deficit/surplus or debt",0,0,"CZ",0.53034542995103,0,0,3,-2.7,19.2633909590994
"Czech Republic",2004,"CZE",2,0,"2007-10-01",3,"deficit","due to revision of deficit/surplus or debt",0,-0.1,"CZ",0.53034542995103,0,0,3,-2.7,19.2633909590994
"Czech Republic",2004,"CZE",2,0,"2007-10-01",3,"debt","due to revision of deficit/surplus or debt",0,0,"CZ",0.53034542995103,0,0,3,-2.7,19.2633909590994
"Czech Republic",2005,"CZE",1,0,"2006-04-01",1,"deficit","due to revision of deficit/surplus or debt",0.1,0.1,"CZ",0.516104652086094,0,0,3,-3.1,21.0736924688119
"Czech Republic",2005,"CZE",1,0,"2006-04-01",1,"debt","due to revision of deficit/surplus or debt",0,0,"CZ",0.516104652086094,0,0,3,-3.1,21.0736924688119
"Czech Republic",2005,"CZE",1,0,"2006-10-01",1,"deficit","due to revision of deficit/surplus or debt",0,0.1,"CZ",0.516104652086094,0,0,3,-3.1,21.0736924688119
"Czech Republic",2005,"CZE",1,0,"2006-10-01",1,"debt","due to revision of deficit/surplus or debt",0,0,"CZ",0.516104652086094,0,0,3,-3.1,21.0736924688119
"Czech Republic",2005,"CZE",1,0,"2007-04-01",2,"debt","due to revision of deficit/surplus or debt",-0.5,-0.5,"CZ",0.516104652086094,0,0,3,-3.1,21.0736924688119
"Czech Republic",2005,"CZE",1,0,"2007-04-01",2,"deficit","due to revision of deficit/surplus or debt",0,0.1,"CZ",0.516104652086094,0,0,3,-3.1,21.0736924688119
"Czech Republic",2005,"CZE",1,0,"2007-10-01",2,"deficit","due to revision of deficit/surplus or debt",0,0.1,"CZ",0.516104652086094,0,0,3,-3.1,21.0736924688119
"Czech Republic",2005,"CZE",1,0,"2007-10-01",2,"debt","due to revision of deficit/surplus or debt",0,-0.5,"CZ",0.516104652086094,0,0,3,-3.1,21.0736924688119
"Czech Republic",2005,"CZE",1,0,"2008-04-01",3,"debt","due to revision of deficit/surplus or debt",0,-0.5,"CZ",0.516104652086094,0,0,3,-3.1,21.0736924688119
"Czech Republic",2005,"CZE",1,0,"2008-04-01",3,"deficit","due to revision of deficit/surplus or debt",0,0.1,"CZ",0.516104652086094,0,0,3,-3.1,21.0736924688119
"Czech Republic",2005,"CZE",1,0,"2008-10-01",3,"debt","due to revision of deficit/surplus or debt",-0.1,-0.6,"CZ",0.516104652086094,0,0,3,-3.1,21.0736924688119
"Czech Republic",2005,"CZE",1,0,"2008-10-01",3,"deficit","due to revision of deficit/surplus or debt",0,0.1,"CZ",0.516104652086094,0,0,3,-3.1,21.0736924688119
"Czech Republic",2006,"CZE",0,1,"2006-10-01",0,"deficit","due to revision of deficit/surplus or debt",0,0,"CZ",0.367334522161719,0,1,2,-2.3,22.6634248906015
"Czech Republic",2006,"CZE",0,1,"2006-10-01",0,"debt","due to revision of deficit/surplus or debt",0,0,"CZ",0.367334522161719,0,1,2,-2.3,22.6634248906015
"Czech Republic",2006,"CZE",0,1,"2007-04-01",1,"deficit","due to revision of deficit/surplus or debt",0.3,0.3,"CZ",0.367334522161719,0,1,2,-2.3,22.6634248906015
"Czech Republic",2006,"CZE",0,1,"2007-04-01",1,"debt","due to revision of deficit/surplus or debt",-0.7,-0.7,"CZ",0.367334522161719,0,1,2,-2.3,22.6634248906015
"Czech Republic",2006,"CZE",0,1,"2007-10-01",1,"deficit","due to revision of deficit/surplus or debt",0,0.3,"CZ",0.367334522161719,0,1,2,-2.3,22.6634248906015
"Czech Republic",2006,"CZE",0,1,"2007-10-01",1,"debt","due to revision of deficit/surplus or debt",0,-0.7,"CZ",0.367334522161719,0,1,2,-2.3,22.6634248906015
"Czech Republic",2006,"CZE",0,1,"2008-04-01",2,"debt","due to revision of deficit/surplus or debt",0,-0.7,"CZ",0.367334522161719,0,1,2,-2.3,22.6634248906015
"Czech Republic",2006,"CZE",0,1,"2008-04-01",2,"deficit","due to revision of deficit/surplus or debt",0,0.3,"CZ",0.367334522161719,0,1,2,-2.3,22.6634248906015
"Czech Republic",2006,"CZE",0,1,"2008-10-01",2,"debt","due to revision of deficit/surplus or debt",-0.1,-0.8,"CZ",0.367334522161719,0,1,2,-2.3,22.6634248906015
"Czech Republic",2006,"CZE",0,1,"2008-10-01",2,"deficit","due to revision of deficit/surplus or debt",0,0.3,"CZ",0.367334522161719,0,1,2,-2.3,22.6634248906015
"Czech Republic",2006,"CZE",0,1,"2009-04-01",3,"deficit","due to revision of deficit/surplus or debt",0,0.3,"CZ",0.367334522161719,0,1,2,-2.3,22.6634248906015
"Czech Republic",2006,"CZE",0,1,"2009-04-01",3,"debt","due to revision of deficit/surplus or debt",0,-0.8,"CZ",0.367334522161719,0,1,2,-2.3,22.6634248906015
"Czech Republic",2006,"CZE",0,1,"2009-10-01",3,"deficit","due to revision of deficit/surplus or debt",0,0.3,"CZ",0.367334522161719,0,1,2,-2.3,22.6634248906015
"Czech Republic",2006,"CZE",0,1,"2009-10-01",3,"debt","due to revision of deficit/surplus or debt",0,-0.8,"CZ",0.367334522161719,0,1,2,-2.3,22.6634248906015
"Czech Republic",2007,"CZE",3,0,"2007-10-01",0,"deficit","due to revision of deficit/surplus or debt",0.6,0.6,"CZ",0.389143528884513,0,0,3,-0.7,23.1247352758572
"Czech Republic",2007,"CZE",3,0,"2007-10-01",0,"debt","due to revision of deficit/surplus or debt",0,0,"CZ",0.389143528884513,0,0,3,-0.7,23.1247352758572
"Czech Republic",2007,"CZE",3,0,"2008-04-01",1,"debt","due to revision of deficit/surplus or debt",0,0,"CZ",0.389143528884513,0,0,3,-0.7,23.1247352758572
"Czech Republic",2007,"CZE",3,0,"2008-04-01",1,"deficit","due to revision of deficit/surplus or debt",0.4,1,"CZ",0.389143528884513,0,0,3,-0.7,23.1247352758572
"Czech Republic",2007,"CZE",3,0,"2008-10-01",1,"deficit","due to revision of deficit/surplus or debt",-0.1,0.9,"CZ",0.389143528884513,0,0,3,-0.7,23.1247352758572
"Czech Republic",2007,"CZE",3,0,"2008-10-01",1,"debt","due to revision of deficit/surplus or debt",0.1,0.1,"CZ",0.389143528884513,0,0,3,-0.7,23.1247352758572
"Czech Republic",2007,"CZE",3,0,"2009-04-01",2,"debt","due to revision of deficit/surplus or debt",0,0.1,"CZ",0.389143528884513,0,0,3,-0.7,23.1247352758572
"Czech Republic",2007,"CZE",3,0,"2009-04-01",2,"deficit","due to revision of deficit/surplus or debt",0,0.9,"CZ",0.389143528884513,0,0,3,-0.7,23.1247352758572
"Czech Republic",2007,"CZE",3,0,"2009-10-01",2,"debt","due to revision of deficit/surplus or debt",0,0.1,"CZ",0.389143528884513,0,0,3,-0.7,23.1247352758572
"Czech Republic",2007,"CZE",3,0,"2009-10-01",2,"deficit","due to revision of deficit/surplus or debt",0,0.9,"CZ",0.389143528884513,0,0,3,-0.7,23.1247352758572
"Czech Republic",2007,"CZE",3,0,"2010-04-01",3,"deficit","due to revision of deficit/surplus or debt",0,0.9,"CZ",0.389143528884513,0,0,3,-0.7,23.1247352758572
"Czech Republic",2007,"CZE",3,0,"2010-04-01",3,"debt","due to revision of deficit/surplus or debt",0,0.1,"CZ",0.389143528884513,0,0,3,-0.7,23.1247352758572
"Czech Republic",2007,"CZE",3,0,"2010-10-01",3,"deficit","due to revision of deficit/surplus or debt",-0.1,0.8,"CZ",0.389143528884513,0,0,3,-0.7,23.1247352758572
"Czech Republic",2007,"CZE",3,0,"2010-10-01",3,"debt","due to revision of deficit/surplus or debt",0,0.1,"CZ",0.389143528884513,0,0,3,-0.7,23.1247352758572
"Czech Republic",2008,"CZE",2,0,"2008-10-01",0,"deficit","due to revision of deficit/surplus or debt",-0.6,-0.6,"CZ",0.438951040585339,0,0,3,-2.1,24.4160528133815
"Czech Republic",2008,"CZE",2,0,"2008-10-01",0,"debt","due to revision of deficit/surplus or debt",0,0,"CZ",0.438951040585339,0,0,3,-2.1,24.4160528133815
"Czech Republic",2008,"CZE",2,0,"2009-04-01",1,"debt","due to revision of deficit/surplus or debt",0,0,"CZ",0.438951040585339,0,0,3,-2.1,24.4160528133815
"Czech Republic",2008,"CZE",2,0,"2009-04-01",1,"deficit","due to revision of deficit/surplus or debt",-0.6,-1.2,"CZ",0.438951040585339,0,0,3,-2.1,24.4160528133815
"Czech Republic",2008,"CZE",2,0,"2009-10-01",1,"deficit","due to revision of deficit/surplus or debt",0,-1.2,"CZ",0.438951040585339,0,0,3,-2.1,24.4160528133815
"Czech Republic",2008,"CZE",2,0,"2009-10-01",1,"debt","due to revision of deficit/surplus or debt",0,0,"CZ",0.438951040585339,0,0,3,-2.1,24.4160528133815
"Czech Republic",2008,"CZE",2,0,"2010-04-01",2,"deficit","due to revision of deficit/surplus or debt",0,-1.2,"CZ",0.438951040585339,0,0,3,-2.1,24.4160528133815
"Czech Republic",2008,"CZE",2,0,"2010-04-01",2,"debt","due to revision of deficit/surplus or debt",0,0,"CZ",0.438951040585339,0,0,3,-2.1,24.4160528133815
"Czech Republic",2008,"CZE",2,0,"2010-10-01",2,"deficit","due to revision of deficit/surplus or debt",0.4,-0.8,"CZ",0.438951040585339,0,0,3,-2.1,24.4160528133815
"Czech Republic",2008,"CZE",2,0,"2010-10-01",2,"debt","due to revision of deficit/surplus or debt",0,0,"CZ",0.438951040585339,0,0,3,-2.1,24.4160528133815
"Czech Republic",2008,"CZE",2,0,"2011-04-01",3,"debt","due to revision of deficit/surplus or debt",0,0,"CZ",0.438951040585339,0,0,3,-2.1,24.4160528133815
"Czech Republic",2008,"CZE",2,0,"2011-04-01",3,"deficit","due to revision of deficit/surplus or debt",0,-0.8,"CZ",0.438951040585339,0,0,3,-2.1,24.4160528133815
"Czech Republic",2008,"CZE",2,0,"2011-10-01",3,"deficit","due to revision of deficit/surplus or debt",0,-0.8,"CZ",0.438951040585339,0,0,3,-2.1,24.4160528133815
"Czech Republic",2008,"CZE",2,0,"2011-10-01",3,"debt","due to revision of deficit/surplus or debt",0,0,"CZ",0.438951040585339,0,0,3,-2.1,24.4160528133815
"Czech Republic",2009,"CZE",1,0,"2009-10-01",0,"debt","due to revision of deficit/surplus or debt",-0.1,-0.1,"CZ",0.563665809337534,0,0,3,-5.5,29.5898824705934
"Czech Republic",2009,"CZE",1,0,"2009-10-01",0,"deficit","due to revision of deficit/surplus or debt",0.1,0.1,"CZ",0.563665809337534,0,0,3,-5.5,29.5898824705934
"Czech Republic",2009,"CZE",1,0,"2010-04-01",1,"deficit","due to revision of deficit/surplus or debt",-0.1,0,"CZ",0.563665809337534,0,0,3,-5.5,29.5898824705934
"Czech Republic",2009,"CZE",1,0,"2010-04-01",1,"debt","due to revision of deficit/surplus or debt",0,-0.1,"CZ",0.563665809337534,0,0,3,-5.5,29.5898824705934
"Czech Republic",2009,"CZE",1,0,"2010-10-01",1,"deficit","due to revision of deficit/surplus or debt",-0.2,-0.2,"CZ",0.563665809337534,0,0,3,-5.5,29.5898824705934
"Czech Republic",2009,"CZE",1,0,"2010-10-01",1,"debt","due to revision of deficit/surplus or debt",0.2,0.1,"CZ",0.563665809337534,0,0,3,-5.5,29.5898824705934
"Czech Republic",2009,"CZE",1,0,"2011-04-01",2,"deficit","due to revision of deficit/surplus or debt",0,-0.2,"CZ",0.563665809337534,0,0,3,-5.5,29.5898824705934
"Czech Republic",2009,"CZE",1,0,"2011-04-01",2,"debt","due to revision of deficit/surplus or debt",0,0.1,"CZ",0.563665809337534,0,0,3,-5.5,29.5898824705934
"Czech Republic",2009,"CZE",1,0,"2011-10-01",2,"deficit","due to revision of deficit/surplus or debt",0,-0.2,"CZ",0.563665809337534,0,0,3,-5.5,29.5898824705934
"Czech Republic",2009,"CZE",1,0,"2011-10-01",2,"debt","due to revision of deficit/surplus or debt",0,0.1,"CZ",0.563665809337534,0,0,3,-5.5,29.5898824705934
"Czech Republic",2009,"CZE",1,0,"2012-04-01",3,"deficit","due to revision of deficit/surplus or debt",0,-0.2,"CZ",0.563665809337534,0,0,3,-5.5,29.5898824705934
"Czech Republic",2009,"CZE",1,0,"2012-04-01",3,"debt","due to revision of deficit/surplus or debt",0,0.1,"CZ",0.563665809337534,0,0,3,-5.5,29.5898824705934
"Czech Republic",2009,"CZE",1,0,"2012-10-01",3,"deficit","due to revision of deficit/surplus or debt",0,-0.2,"CZ",0.563665809337534,0,0,3,-5.5,29.5898824705934
"Czech Republic",2009,"CZE",1,0,"2012-10-01",3,"debt","due to revision of deficit/surplus or debt",0.4,0.5,"CZ",0.563665809337534,0,0,3,-5.5,29.5898824705934
"Czech Republic",2010,"CZE",0,1,"2010-10-01",0,"deficit","due to revision of deficit/surplus or debt",-0.3,-0.3,"CZ",0.480959764777758,0,0,3,-4.4,33.5564519984187
"Czech Republic",2010,"CZE",0,1,"2010-10-01",0,"debt","due to revision of deficit/surplus or debt",0.1,0.1,"CZ",0.480959764777758,0,0,3,-4.4,33.5564519984187
"Czech Republic",2010,"CZE",0,1,"2011-04-01",1,"deficit","due to revision of deficit/surplus or debt",0,-0.3,"CZ",0.480959764777758,0,0,3,-4.4,33.5564519984187
"Czech Republic",2010,"CZE",0,1,"2011-04-01",1,"debt","due to revision of deficit/surplus or debt",0.5,0.6,"CZ",0.480959764777758,0,0,3,-4.4,33.5564519984187
"Czech Republic",2010,"CZE",0,1,"2011-10-01",1,"debt","due to revision of deficit/surplus or debt",0,0.6,"CZ",0.480959764777758,0,0,3,-4.4,33.5564519984187
"Czech Republic",2010,"CZE",0,1,"2011-10-01",1,"deficit","due to revision of deficit/surplus or debt",0,-0.3,"CZ",0.480959764777758,0,0,3,-4.4,33.5564519984187
"Czech Republic",2010,"CZE",0,1,"2012-04-01",2,"deficit","due to revision of deficit/surplus or debt",0,-0.3,"CZ",0.480959764777758,0,0,3,-4.4,33.5564519984187
