unit,sector,na_item,geo\time	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 
MIO_NAC,S1311,F8_LIAB_ORWB,PL	1743.0 	-423.0 	-607.0 	-522.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,F8_LIAB_ORWB,PT	52.3 	-55.6 	-41.1 	1043.8 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,F8_LIAB_ORWB,RO	604.8 	427.8 	-1060.7 	-4071.8 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,F8_LIAB_ORWB,SE	11208.0 	4137.0 	-11754.0 	-31009.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,F8_LIAB_ORWB,SI	68.8 	-59.7 	21.9 	-114.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,F8_LIAB_ORWB,SK	-60.9 	-195.5 	235.7 	-339.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,FNDL_ORWB,AT	0.0 	41.4 	133.7 	0.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,FNDL_ORWB,BE	-1797.1 	537.5 	-992.8 	-2276.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,FNDL_ORWB,CY	0.0 	0.0 	0.0 	0.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,FNDL_ORWB,CZ	2256.0 	3880.0 	932.0 	1496.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,FNDL_ORWB,DE	20.5 	20.8 	41.6 	14.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,FNDL_ORWB,DK	-1586.0 	-1729.0 	-1393.0 	-2268.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,FNDL_ORWB,EE	0.0 	0.0 	0.0 	0.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,FNDL_ORWB,EL	127.0 	-189.0 	-542.0 	-78.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,FNDL_ORWB,FI	323.0 	-543.0 	-1116.0 	-244.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,FNDL_ORWB,FR	1500.0 	0.0 	-4.0 	0.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,FNDL_ORWB,HU	: 	0.0 	0.0 	0.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,FNDL_ORWB,IE	0.0 	8.0 	-7.2 	2517.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,FNDL_ORWB,IT	0.0 	0.0 	0.0 	0.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,FNDL_ORWB,LT	3.6 	3.6 	-1.0 	-6.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,FNDL_ORWB,LU	-0.2 	-3036.6 	-545.6 	-0.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,FNDL_ORWB,LV	0.0 	0.0 	0.0 	0.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,FNDL_ORWB,MT	0.0 	0.0 	0.0 	0.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,FNDL_ORWB,NL	-320.0 	-5496.0 	-2490.0 	3646.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,FNDL_ORWB,PL	0.0 	0.0 	0.0 	0.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,FNDL_ORWB,PT	0.0 	0.0 	0.0 	0.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,FNDL_ORWB,RO	2620.1 	2627.4 	2642.4 	2669.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,FNDL_ORWB,SE	-21578.0 	-631.0 	-11160.0 	-7281.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,FNDL_ORWB,SK	0.0 	0.0 	0.0 	0.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,FNDX_ORWB,AT	-29.3 	1009.7 	-1514.8 	-1580.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,FNDX_ORWB,BE	-1797.1 	537.5 	-992.8 	-2276.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,FNDX_ORWB,CY	-191.4 	-1753.7 	-902.8 	-959.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,FNDX_ORWB,CZ	5025.0 	8151.0 	5094.0 	5017.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,FNDX_ORWB,DE	974.7 	1185.6 	-999.2 	-1031.4 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,FNDX_ORWB,DK	1659.0 	-979.0 	-1452.0 	-12619.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,FNDX_ORWB,EA17	136.2 	-7466.4 	-173.8 	2323.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,FNDX_ORWB,EA18	112.9 	-7453.9 	-152.4 	2338.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,FNDX_ORWB,EA19	106.0 	-7469.1 	-187.8 	2321.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,FNDX_ORWB,EE	0.0 	0.0 	0.0 	0.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,FNDX_ORWB,EL	-133.0 	-33.0 	-638.0 	-162.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,FNDX_ORWB,ES	-18.0 	-48.0 	-61.0 	-93.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,FNDX_ORWB,EU25	-2946.9 	-8739.1 	-3351.4 	-2609.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,FNDX_ORWB,EU27	-2364.0 	-8171.7 	-2684.8 	-1920.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,FNDX_ORWB,EU28	-2344.2 	-8154.4 	-2667.3 	-1909.2 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,FNDX_ORWB,FI	-380.0 	-1202.0 	-1824.0 	-862.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,FNDX_ORWB,FR	4510.0 	521.0 	-1045.0 	-628.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,FNDX_ORWB,HR	151.2 	131.1 	131.6 	84.8 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,FNDX_ORWB,HU	-98838.7 	-93126.0 	-26080.0 	-17815.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,FNDX_ORWB,IE	-20.8 	-1017.3 	-7.2 	5514.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,FNDX_ORWB,IT	3012.7 	1718.9 	4939.4 	510.8 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,FNDX_ORWB,LT	-6.9 	-15.2 	-35.4 	-16.4 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,FNDX_ORWB,LU	-0.8 	-3037.1 	-546.0 	-0.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,FNDX_ORWB,LV	-23.3 	12.5 	21.3 	14.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,FNDX_ORWB,MT	-5.0 	-2.6 	-0.2 	-8.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,FNDX_ORWB,NL	-2505.0 	-5443.0 	-1776.0 	3689.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,FNDX_ORWB,PL	-157.0 	-100.0 	-39.0 	-131.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,FNDX_ORWB,PT	-3200.3 	73.9 	5166.7 	170.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,FNDX_ORWB,RO	2590.3 	2507.2 	2972.4 	2919.4 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,FNDX_ORWB,SE	-28207.0 	-9646.0 	-26736.0 	-30214.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,FNDX_ORWB,SI	-87.3 	21.3 	29.9 	40.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,FNDX_ORWB,SK	6.7 	2.3 	-2.7 	0.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,FT,AT	-1652.9 	868.2 	-395.3 	-442.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,FT,BE	-1219.7 	-2457.0 	-1162.4 	3493.2 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,FT,BG	: 	-149.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,FT,CY	-165.8 	-1672.6 	-764.9 	-805.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,FT,CZ	4043.0 	9748.0 	4167.0 	11365.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,FT,DE	3209.2 	4331.9 	5776.9 	-12191.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,FT,DK	2986.0 	423.0 	-454.0 	-8149.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,FT,EA17	36325.8 	39385.0 	42056.5 	18398.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,FT,EA18	36301.6 	39396.7 	42077.4 	18415.8 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,FT,EA19	36296.1 	39379.4 	41954.0 	18397.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,FT,EE	0.0 	0.0 	0.0 	0.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,FT,EL	-133.0 	-33.0 	-634.0 	-157.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,FT,ES	-18.0 	-48.0 	-61.0 	-93.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,FT,EU25	34762.9 	45029.5 	36933.3 	13335.4 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,FT,EU27	35344.7 	45542.2 	37634.1 	14085.2 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,FT,EU28	35364.5 	45559.5 	37651.6 	14096.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,FT,FI	-756.0 	347.0 	1368.0 	0.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,FT,FR	8383.0 	7620.0 	6887.0 	3058.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,FT,HR	151.2 	131.1 	131.6 	84.8 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,FT,HU	73729.9 	1914.0 	-18198.0 	555101.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,FT,IE	304.3 	-381.4 	2253.5 	7273.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,FT,IT	18322.0 	23562.5 	8699.4 	6659.8 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,FT,LT	-5.5 	-17.3 	-123.4 	-18.2 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,FT,LU	78.5 	-2957.3 	-356.6 	59.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,FT,LV	-24.2 	11.7 	20.8 	17.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,FT,MT	-5.0 	-2.6 	0.4 	-8.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,FT,NL	2466.0 	5241.0 	9072.0 	4679.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,FT,PL	296.0 	-7509.0 	-9374.0 	-5450.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,FT,PT	7593.8 	4942.6 	11346.2 	6833.4 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,FT,RO	2585.4 	2604.1 	3125.1 	3178.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,FT,SE	-21747.0 	60566.0 	-24567.0 	-46007.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,FT,SI	-87.3 	21.3 	29.9 	40.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,FT,SK	6.7 	2.3 	-2.7 	0.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,GD,AT	253799.2 	236306.8 	234006.3 	227375.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,GD,BE	359819.0 	351262.8 	342986.9 	332257.5 	311139.1 	299366.9 	290723.2 	265020.3 	262668.5 	259983.7 	252559.4 	251206.8 	260403.1 	259461.5 	253639.7 	251693.8 	248598.0 	249579.1 	244396.4 	245450.6 
MIO_NAC,S1311,GD,BG	22319.2 	14506.5 	14027.2 	11837.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,GD,CY	26493.1 	26235.4 	23121.7 	20331.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,GD,CZ	1715180.0 	1735588.0 	1698488.0 	1506244.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,GD,DE	1396373.5 	1389450.0 	1386181.7 	1341522.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,GD,DK	730450.0 	715456.0 	724320.0 	727066.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,GD,EA17	8038875.7 	7784585.1 	7468743.0 	7043743.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,GD,EA18	8048375.9 	7793233.6 	7477626.5 	7052378.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,GD,EA19	8062138.6 	7805774.0 	7489886.5 	7063019.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,GD,EE	1420.3 	1312.5 	1229.2 	507.4 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,GD,EL	326307.0 	326961.0 	312249.0 	378674.0 	354483.0 	324239.0 	288488.0 	262570.0 	247555.0 	234274.0 	217945.0 	196652.0 	183947.0 	172832.0 	157862.0 	141109.0 	130364.0 	122094.0 	112179.0 	98357.0 
MIO_NAC,S1311,GD,ES	895716.0 	837945.0 	761856.0 	624238.0 	551557.0 	487670.0 	368860.0 	318869.0 	326369.0 	331797.0 	331939.0 	320504.0 	321575.0 	315490.0 	314814.0 	303363.0 	289613.0 	278962.0 	267828.0 	236540.0 
MIO_NAC,S1311,GD,EU25	10680366.8 	10169519.0 	9785308.0 	9163002.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,GD,EU27	10749792.5 	10229478.9 	9840863.6 	9212462.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,GD,EU28	10785586.9 	10263710.9 	9870591.6 	9240012.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,GD,FI	107377.0 	101023.0 	95895.0 	88047.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,GD,FR	1693868.0 	1622592.0 	1549909.0 	1437850.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,GD,HR	274113.5 	261070.8 	224669.0 	207649.2 	182695.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,GD,HU	24499369.0 	22645023.0 	21385073.0 	21562445.0 	20581025.0 	19507768.0 	18562126.0 	16138391.0 	15155426.0 	13284121.0 	12093076.0 	10822124.0 	9462486.0 	7942226.0 	7346624.0 	6991476.0 	6273205.0 	5523416.0 	5085497.0 	4868582.0 
MIO_NAC,S1311,GD,IE	203330.8 	214967.3 	209550.3 	189288.2 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,GD,IT	2048547.1 	1972761.9 	1884919.5 	1800287.0 	1742865.6 	1662227.4 	1576597.2 	1507864.3 	1494990.6 	1443191.0 	1384668.9 	1337384.7 	1327905.3 	1317030.4 	1263869.3 	1253640.1 	1237092.0 	1220980.0 	1197969.9 	1135132.6 
MIO_NAC,S1311,GD,LT	13762.7 	12540.4 	12260.0 	10641.0 	9427.7 	7396.7 	4379.1 	4349.8 	3948.4 	3535.6 	3236.8 	3212.6 	3220.8 	3087.1 	2963.4 	2749.7 	2069.8 	1747.6 	1333.7 	887.8 
MIO_NAC,S1311,GD,LU	10443.6 	10152.4 	8887.2 	7408.5 	7057.7 	5010.3 	4851.2 	2010.6 	1771.8 	1362.1 	1406.1 	1201.7 	1421.7 	1376.8 	1233.0 	1154.3 	1123.7 	1070.7 	993.1 	928.9 
MIO_NAC,S1311,GD,LV	9500.3 	8648.5 	8819.0 	8594.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,GD,MT	5417.3 	5240.8 	4868.4 	4805.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,GD,NL	413195.0 	404066.0 	385570.0 	352200.0 	336262.0 	317145.0 	318582.0 	231593.0 	227127.0 	237304.0 	231877.0 	221877.0 	209888.0 	202604.0 	198905.0 	203117.0 	198784.0 	192186.0 	192334.0 	187937.0 
MIO_NAC,S1311,GD,NO	433196.0 	522415.0 	506399.0 	456330.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,GD,PL	832919.0 	883949.0 	835732.0 	807179.0 	726135.0 	642257.0 	572047.0 	503496.0 	477686.0 	435256.0 	396433.0 	373135.0 	323826.0 	281002.0 	262431.0 	: 	: 	: 	: 	: 
MIO_NAC,S1311,GD,PT	227033.5 	219250.5 	211308.6 	192243.7 	168423.5 	142115.4 	124473.5 	116222.5 	111322.9 	103475.5 	92049.0 	83571.0 	78210.9 	71059.2 	64031.0 	60956.7 	56727.0 	54704.5 	54193.0 	50002.9 
MIO_NAC,S1311,GD,RO	260064.4 	234918.2 	215040.5 	187663.8 	154251.2 	115333.8 	69875.1 	57789.1 	45992.9 	46268.0 	48704.2 	45026.9 	40810.3 	32150.3 	18682.3 	12656.1 	7043.7 	4695.2 	2077.6 	1371.6 
MIO_NAC,S1311,GD,SE	1428061.0 	1250217.0 	1131804.0 	1139066.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,GD,SI	29525.2 	24873.0 	18749.6 	16525.8 	13306.5 	12130.3 	8127.4 	7887.6 	8118.1 	7590.7 	7337.7 	6663.9 	6322.2 	5402.9 	4803.8 	: 	: 	: 	: 	: 
MIO_NAC,S1311,GD,SK	40210.2 	40184.8 	37454.5 	30180.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,GD,UK	1584036.0 	1479328.0 	1404205.0 	1308374.0 	1175363.0 	962129.0 	772242.0 	631064.0 	583207.0 	540199.0 	494471.0 	436734.0 	396136.0 	380299.0 	395629.0 	399277.0 	402132.0 	403749.0 	387841.0 	361480.0 
MIO_NAC,S1311,ORD41A_ORWB,AT	183.0 	-514.4 	-345.9 	-99.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,ORD41A_ORWB,BE	0.0 	0.0 	0.0 	0.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,ORD41A_ORWB,BG	-110.5 	54.3 	-110.1 	-43.2 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,ORD41A_ORWB,CY	-64.4 	-61.0 	6.4 	16.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,ORD41A_ORWB,CZ	-4125.0 	-4519.0 	-14733.0 	-7333.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,ORD41A_ORWB,DE	1604.0 	2055.0 	702.0 	1095.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,ORD41A_ORWB,DK	0.0 	0.0 	0.0 	0.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,ORD41A_ORWB,EA17	11.1 	893.6 	-5290.7 	-1009.8 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,ORD41A_ORWB,EA18	7.6 	889.6 	-5304.8 	-1016.2 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,ORD41A_ORWB,EA19	-1.8 	865.4 	-5337.5 	-1045.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,ORD41A_ORWB,EE	-0.4 	1.7 	-1.6 	-0.4 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_NAC,S1311,ORD41A_ORWB,EL	-1819.0 	-1376.0 	2551.0 	350.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
